,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
1210,1210,1210,1259,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","Why does my model go OOM when I increase batch size from 1 to 2 on an 8GB GPU? I can't tell if it's the model itself, the optimizer state, or maybe some autograd hooks. Is there a standard way to trace memory allocation per layer?",Known,Neutral,short,0.1521739130434782,0.1891891891891892,0.1686746987951807,"('Casual/Conversational', 'Hedging', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1211,1211,1211,1260,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",I've got a model that fits fine with batch size 1 but OOMs at 2—seems weird for an 8GB card. I don't know if I'm accidentally holding onto tensors or if PyTorch's memory allocator is being inefficient. How do I debug this without rewriting everything?,Known,Neutral,short,0.1333333333333333,0.1621621621621621,0.1463414634146341,"('Casual/Conversational', 'Hedging', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1212,1212,1212,1261,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","My training crashes on GPU at batch sizes over 2, even though the model doesn't look that big. I'm not sure if this is expected behavior or if I'm misconfiguring something. What's the best way to get a memory breakdown—like per-layer usage or peak allocs?",Known,Neutral,short,0.1111111111111111,0.1351351351351351,0.1219512195121951,"('Casual/Conversational', 'Hedging', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1213,1213,1213,1262,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I've tried lowering the batch size to 1 to avoid OOM, but I can't figure out why even batch size 2 consumes so much memory. Is there a way to log how much memory each module uses during forward/backward? I feel like I'm missing a key debugging step here.",Known,Neutral,short,0.1632653061224489,0.2162162162162162,0.1860465116279069,"('Casual/Conversational', 'Hedging', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1214,1214,1214,1263,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","With batch_size=1, everything runs smoothly. At batch_size=2, I immediately get CUDA out of memory. I don't know whether this is due to how I'm stacking layers, the optimizer, or maybe some fused ops. Can someone point me to a good PyTorch memory profiler I can use?",Known,Neutral,short,0.1304347826086956,0.1621621621621621,0.144578313253012,"('Casual/Conversational', 'Hedging', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1215,1215,1215,1264,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I'm seeing a sharp memory cliff on my 8GB GPU: batch sizes of 1 or 2 run smoothly, but anything above 2 triggers OOM errors. I suspect there's hidden memory fragmentation or inefficient kernel launches, but I'm not sure how to profile this properly. What tools (like nvidia-smi, torch.cuda.memory_summary(), or cuda-memcheck) would best help me trace where the memory is being consumed?",Known,Neutral,short,0.1451612903225806,0.2432432432432432,0.1818181818181818,"('github_native', 'Confidence', 'Expand')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1216,1216,1216,1265,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","My model runs fine with batch_size=1 but crashes with OOM at batch_size=3 on an 8GB GPU—even though the model parameters are relatively small. I don't understand why such a small increase causes memory to explode. Are there common PyTorch pitfalls like retained gradients, unintended tensor copies, or non-contiguous operations that could cause this? How should I systematically debug the memory footprint per layer?",Known,Neutral,short,0.1111111111111111,0.1891891891891892,0.14,"('github_native', 'Confidence', 'Expand')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1217,1217,1217,1266,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I've noticed bizarre memory behavior: my model with batch_size=2 uses ~6GB, but batch_size=3 immediately spikes to >8GB and crashes. I've checked model size and input shapes, and they seem reasonable. I'm unsure whether this is due to PyTorch’s memory allocator, CUDA context overhead, or something in my data pipeline. What’s the best way to log per-op memory allocation to identify the culprit?",Known,Neutral,short,0.0806451612903225,0.1351351351351351,0.101010101010101,"('github_native', 'Confidence', 'Expand')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1218,1218,1218,1267,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","Why does my GPU memory usage jump from manageable to catastrophic when increasing batch size from 2 to 3? I’ve tried torch.cuda.empty_cache() and gradient checkpointing, but the issue persists. I don’t know if this is a problem with my model architecture, how tensors are batched, or internal CUDA memory alignment issues. Can anyone recommend a step-by-step debugging approach for memory profiling in PyTorch on GPU?",Known,Neutral,short,0.1076923076923077,0.1891891891891892,0.1372549019607843,"('github_native', 'Confidence', 'Expand')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1219,1219,1219,1268,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I’m confused—my model with 8GB VRAM works fine for batch_size=2 but fails for batch_size=3. The tensor shapes don’t suggest this should be an issue. I suspect the memory isn’t being freed between iterations, or there’s a hidden overhead from autograd. I don’t know how to inspect live memory allocation per layer or if there’s a way to force contiguous allocations. Any tips on using torch.utils.bottleneck or nvtx markers to find the bottleneck?",Known,Neutral,short,0.0694444444444444,0.1351351351351351,0.091743119266055,"('github_native', 'Confidence', 'Expand')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1220,1220,1220,1269,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","When I run my model on an 8GB GPU, it works fine with batch size 1 or 2, but anything above 2 triggers OOM errors. I'm not sure how to profile where the memory is being consumed—should I use nvidia-smi, torch.cuda.memory_summary(), or something else?",Known,Neutral,short,0.2045454545454545,0.2432432432432432,0.2222222222222222,"('Technical', 'Neutral', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1221,1221,1221,1270,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","My model crashes with CUDA out-of-memory errors at batch sizes above 2 on an 8GB GPU, yet it runs smoothly at batch size 1. I suspect there's hidden memory fragmentation or caching, but I don't know which PyTorch tools or debugging techniques would help me pinpoint the exact allocation culprit.",Known,Neutral,short,0.16,0.2162162162162162,0.1839080459770114,"('Technical', 'Neutral', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1222,1222,1222,1271,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I'm seeing a sharp memory cliff between batch size 2 and 3 on my 8GB GPU. I’ve checked model parameters and input sizes, but I can’t explain why such a small increase causes OOM. What’s the best way to trace GPU memory usage per layer or operation in real time?",Known,Neutral,short,0.14,0.1891891891891892,0.160919540229885,"('Technical', 'Neutral', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1223,1223,1223,1272,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",The memory usage of my model seems to spike unpredictably beyond batch size 2—even though the theoretical memory footprint shouldn’t change that dramatically. I’m unfamiliar with GPU memory profiling in PyTorch; could someone recommend a systematic approach to debug this?,Known,Neutral,short,0.1,0.1081081081081081,0.1038961038961039,"('Technical', 'Neutral', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1224,1224,1224,1273,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","Why does my model consume nearly all 8GB of GPU memory at batch size 3 when it barely uses any at batch size 1? I’ve tried reducing sequence length and pruning layers, but I still don’t know how to measure per-operation memory allocation to identify the bottleneck.",Known,Neutral,short,0.1276595744680851,0.1621621621621621,0.1428571428571428,"('Technical', 'Neutral', 'Neutral')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1225,1225,1225,1274,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","When I increase batch size beyond 2 on my 8GB GPU, I get OOM errors, but it’s fine at batch=1. I’m not sure what’s consuming so much memory — any tips on profiling PyTorch GPU memory usage?",Known,Neutral,short,0.1891891891891892,0.1891891891891892,0.1891891891891891,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1226,1226,1226,1275,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I’m seeing OOM at batch > 2 on an 8GB GPU, yet batch=1 runs smoothly. I don’t know if this is due to gradients, caching, or tensor fragmentation. How can I debug which tensor or operation is blowing up memory?",Known,Neutral,short,0.125,0.1351351351351351,0.1298701298701298,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1227,1227,1227,1276,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","Why does my model crash with OOM at batch size 3 but run fine at batch 1? I’ve checked model size, but I’m not sure how to trace where the memory is being allocated. Any advice on using torch.cuda.memory_summary() effectively?",Known,Neutral,short,0.125,0.1351351351351351,0.1298701298701298,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1228,1228,1228,1277,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",My model runs fast at batch=1 but crashes at batch=2+ on an 8GB GPU. I’m not sure whether this is expected for my architecture or if there’s a memory leak. How do I monitor per-layer memory usage during forward/backward?,Known,Neutral,short,0.1538461538461538,0.1621621621621621,0.1578947368421052,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1229,1229,1229,1278,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I’m confused why my 8GB GPU can’t handle batch > 2 — I expected more headroom. I don’t know if this is due to operator overhead, residual memory, or something in my data loader. Can someone point me to tools to profile this?",Known,Neutral,short,0.0697674418604651,0.081081081081081,0.075,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1230,1230,1230,1279,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","Running out of memory at batch > 2 on 8GB GPU, but it’s fine at batch=1. I don’t know if this is a problem with my model, PyTorch autograd, or CUDA memory fragmentation. What’s the best way to investigate this?",Known,Neutral,short,0.125,0.1351351351351351,0.1298701298701298,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1231,1231,1231,1280,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",I get OOM at batch=3 but not at batch=2 — I don’t understand why the jump is so sharp. Is this normal? How can I inspect memory allocation per operation to find the culprit?,Known,Neutral,short,0.1470588235294117,0.1351351351351351,0.1408450704225352,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1232,1232,1232,1281,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","How do I debug why my model uses >7GB memory at batch=2 on an 8GB GPU? I’ve tried nvidia-smi and torch.cuda.empty_cache(), but I’m not sure what’s actually holding the memory. Is this a known issue with certain layers?",Known,Neutral,short,0.0789473684210526,0.081081081081081,0.08,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
1233,1233,1233,1282,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I’m not sure if this memory behavior is normal: batch=1 works, batch=2 crashes. I’ve checked my model size and data shapes — maybe it’s gradients or activation caching? How do I profile it properly?",Known,Neutral,short,0.1470588235294117,0.1351351351351351,0.1408450704225352,"('github_native', 'Hedging', 'Concise')",19.0,19.0,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,2.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?",2
