Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",Exporting a `nn.TransformerDecoder` layer to ONNX with fully dynamic sequence lengths; a reshape failure is observed when the runtime input is shorter than the dummy export shape. @onnx-team 🏷️ bug,Neutral,Neutral,short,0.5666666666666667,0.21794871794871795,0.3148148148148148,"('code_environment', 'github_native', 'Neutral')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",ONNX export of a PyTorch decoder step‑by‑step (single pass through `nn.TransformerDecoder`) shows a runtime reshape error for inputs with sequence length less than the export placeholder. cc @pytorch-team,Neutral,Neutral,short,0.39285714285714285,0.14102564102564102,0.20754716981132074,"('code_environment', 'github_native', 'Neutral')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",Issue: ONNX runtime throws a reshape exception when feeding a shorter sequence into a decoder model exported with dynamic axes. The export targets `onnxruntime‑gpu`. #9876,Neutral,Neutral,short,0.32,0.10256410256410256,0.1553398058252427,"('code_environment', 'github_native', 'Neutral')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",Reproduced scenario: dynamic‑shape ONNX model of a Transformer decoder fails on reshape during inference with reduced sequence length. Labeling as `investigation` for further analysis.,Neutral,Neutral,short,0.20833333333333334,0.0641025641025641,0.0980392156862745,"('code_environment', 'github_native', 'Neutral')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.","Observed behavior: ONNX model of a PyTorch decoder (single step) cannot handle input sequences shorter than the shape used during export, resulting in a reshape failure. Linking to related discussion in #1234.",Neutral,Neutral,short,0.1875,0.07692307692307693,0.1090909090909091,"('code_environment', 'github_native', 'Neutral')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",Export of an nn.TransformerDecoder layer to ONNX was performed with dynamic sequence length configuration.,Neutral,Neutral,short,0.42857142857142855,0.07692307692307693,0.13043478260869565,"('reference_format', 'Technical', 'Concise')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",The export targeted a single‑step decoder pass using a dummy input shape for tracing.,Neutral,Neutral,short,0.42857142857142855,0.07692307692307693,0.13043478260869565,"('reference_format', 'Technical', 'Concise')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",A runtime reshape error occurs when inference inputs are shorter than the traced dummy shape.,Neutral,Neutral,short,0.4666666666666667,0.08974358974358974,0.15053763440860216,"('reference_format', 'Technical', 'Concise')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",The export workflow isolates the autoregressive components of the decoder pipeline.,Neutral,Neutral,short,0.36363636363636365,0.05128205128205128,0.0898876404494382,"('reference_format', 'Technical', 'Concise')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",Tagging @onnxruntime-team for input on handling dynamic sequence lengths in ONNX models.,Neutral,Neutral,short,0.25,0.038461538461538464,0.06666666666666668,"('reference_format', 'Technical', 'Concise')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Dynamic_shapes/dynamic_axes can be specified explicitly in the configuration.,Neutral,Neutral,short,0.0,0.0,0.0,"('reference_format', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.","With the flag dynamo=True, dynamic_axes is treated as a compatible API.",Neutral,Neutral,short,0.36363636363636365,0.23529411764705882,0.2857142857142857,"('reference_format', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",The documentation mentions that dynamic_axes becomes compatible when dynamo=True.,Neutral,Neutral,short,0.3333333333333333,0.17647058823529413,0.23076923076923078,"('reference_format', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Reference to the implementation notes: dynamic_shapes is the preferred entry point under dynamo=True.,Neutral,Neutral,short,0.07692307692307693,0.058823529411764705,0.06666666666666667,"('reference_format', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Tagging @api-team for clarification on the interaction between dynamic_axes and dynamic_shapes.,Neutral,Neutral,short,0.18181818181818182,0.11764705882352941,0.14285714285714285,"('reference_format', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Related discussion in issue #1124 addresses explicit specification of dynamic_shapes versus dynamic_axes.,Neutral,Neutral,short,0.0,0.0,0.0,"('reference_format', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",The configuration requires explicit specification of either dynamic_shapes or dynamic_axes.,Neutral,Neutral,short,0.0,0.0,0.0,"('code_environment', 'Professional/Formal', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.","When the parameter dynamo is set to true, the dynamic_axes interface functions as a compatible API.",Neutral,Neutral,short,0.25,0.23529411764705882,0.24242424242424243,"('code_environment', 'Professional/Formal', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",The documentation references the use of dynamic_shapes in conjunction with dynamo=True.,Neutral,Neutral,short,0.0,0.0,0.0,"('code_environment', 'Professional/Formal', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Dynamic_axes becomes available as an alternative API when dynamo is enabled.,Neutral,Neutral,short,0.09090909090909091,0.058823529411764705,0.07142857142857142,"('code_environment', 'Professional/Formal', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",The setting dynamic_shapes is mentioned alongside dynamic_axes for explicit configuration.,Neutral,Neutral,short,0.1,0.058823529411764705,0.07407407407407408,"('code_environment', 'Professional/Formal', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",The configuration allows explicit specification of dynamic_shapes or dynamic_axes.,Neutral,Neutral,short,0.0,0.0,0.0,"('community_reference', 'Professional/Formal', 'Concise')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.","When the dynamo flag is set to true, dynamic_axes is presented as a compatible API.",Neutral,Neutral,short,0.26666666666666666,0.23529411764705882,0.25,"('community_reference', 'Professional/Formal', 'Concise')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Documentation references the use of dynamic_shapes in conjunction with dynamo=True.,Neutral,Neutral,short,0.0,0.0,0.0,"('community_reference', 'Professional/Formal', 'Concise')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Tagging @api-team for input on the relationship between dynamic_axes and dynamic_shapes.,Neutral,Neutral,short,0.18181818181818182,0.11764705882352941,0.14285714285714285,"('community_reference', 'Professional/Formal', 'Concise')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Related discussion in issue #1123 covers the handling of dynamic_shapes versus dynamic_axes.,Neutral,Neutral,short,0.0,0.0,0.0,"('community_reference', 'Professional/Formal', 'Concise')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Add a note to the documentation indicating that dynamic_shapes and dynamic_axes may be specified explicitly.,Neutral,Neutral,short,0.13333333333333333,0.11764705882352941,0.125,"('documentation_action', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.","Document that when the `dynamo` flag is set to `True`, `dynamic_axes` functions as a compatible API.",Neutral,Neutral,short,0.1875,0.17647058823529413,0.1818181818181818,"('documentation_action', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Include a recommendation in the docs to prefer `dynamic_shapes` when `dynamo=True`.,Neutral,Neutral,short,0.09090909090909091,0.058823529411764705,0.07142857142857142,"('documentation_action', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Reference the relationship between `dynamic_axes` and `dynamic_shapes` in the configuration guide.,Neutral,Neutral,short,0.0,0.0,0.0,"('documentation_action', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Update the README to clarify the handling of `dynamic_axes` under the `dynamo=True` setting.,Neutral,Neutral,short,0.07692307692307693,0.058823529411764705,0.06666666666666667,"('documentation_action', 'Technical', 'Expand')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,An illegal memory access error has been observed during execution.,Neutral,Neutral,short,0.3,0.2,0.24,"('code_environment', 'Professional/Formal', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,The error occurs intermittently without an identifiable pattern.,Neutral,Neutral,short,0.25,0.13333333333333333,0.1739130434782609,"('code_environment', 'Professional/Formal', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,No consistent sequence of actions leading to the error has been determined.,Neutral,Neutral,short,0.0,0.0,0.0,"('code_environment', 'Professional/Formal', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Log entries indicate a memory access violation at random intervals.,Neutral,Neutral,short,0.3,0.2,0.24,"('code_environment', 'Professional/Formal', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,The occurrence of the error appears to be nondeterministic.,Neutral,Neutral,short,0.0,0.0,0.0,"('code_environment', 'Professional/Formal', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,An illegal memory access error has been observed during execution.,Neutral,Neutral,short,0.3,0.2,0.24,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,The error occurs intermittently without a discernible pattern.,Neutral,Neutral,short,0.25,0.13333333333333333,0.1739130434782609,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,"Requesting information on platform, compiler version, and runtime configuration associated with the illegal memory access.",Neutral,Neutral,short,0.13333333333333333,0.13333333333333333,0.13333333333333333,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Tagging @runtime-team to review the sporadic illegal memory access reports.,Neutral,Neutral,short,0.3,0.2,0.24,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Linking to issue #1123 which documents similar random memory access failures.,Neutral,Neutral,short,0.18181818181818182,0.13333333333333333,0.15384615384615383,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Log excerpt shows an illegal memory access exception at runtime.,Neutral,Neutral,short,0.3,0.2,0.24,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Got an illegal memory access error that shows up at random.,Neutral,Neutral,short,0.2727272727272727,0.2,0.23076923076923075,"('factual_observation', 'Casual/Conversational', 'Neutral')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Observed the illegal memory access crash with no apparent pattern.,Neutral,Neutral,short,0.4,0.26666666666666666,0.32,"('factual_observation', 'Casual/Conversational', 'Neutral')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,"The error occurs intermittently, without a consistent trigger.",Neutral,Neutral,short,0.125,0.06666666666666667,0.08695652173913045,"('factual_observation', 'Casual/Conversational', 'Neutral')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Encountered a sporadic illegal memory access issue during runs.,Neutral,Neutral,short,0.4444444444444444,0.26666666666666666,0.33333333333333337,"('factual_observation', 'Casual/Conversational', 'Neutral')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Noticed the illegal memory access happening unpredictably.,Neutral,Neutral,short,0.42857142857142855,0.2,0.27272727272727276,"('factual_observation', 'Casual/Conversational', 'Neutral')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Observed illegal memory access error occurring intermittently.,Neutral,Neutral,short,0.42857142857142855,0.2,0.27272727272727276,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,The error does not exhibit an immediately identifiable pattern.,Neutral,Neutral,short,0.1111111111111111,0.06666666666666667,0.08333333333333334,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,"Requesting additional context (OS, compiler version, runtime flags) to aid reproduction of the illegal memory access.",Neutral,Neutral,short,0.125,0.13333333333333333,0.12903225806451615,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Tagging @memory-team for insight into potential causes of the observed illegal memory access.,Neutral,Neutral,short,0.15384615384615385,0.13333333333333333,0.14285714285714288,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,Referencing issue #1234 which discusses similar intermittent memory access failures.,Neutral,Neutral,short,0.2,0.13333333333333333,0.16,"('information_request', 'Technical', 'Expand')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1
pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.",The script under review does not contain indexing operations or loss‑function usage patterns that are commonly associated with illegal memory access errors.,Neutral,Neutral,short,0.2727272727272727,0.1,0.14634146341463417,"('community_reference', 'github_native', 'List')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.","Observed GPU memory consumption is approximately 2 GB on a system with 12 GB total, as reported by the runtime logs.",Neutral,Neutral,short,0.14285714285714285,0.05,0.07407407407407408,"('community_reference', 'github_native', 'List')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.",No out‑of‑memory conditions are indicated in the current execution trace.,Neutral,Neutral,short,0.1,0.016666666666666666,0.028571428571428574,"('community_reference', 'github_native', 'List')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.","Potential causes other than indexing or loss‑function misuse may be relevant; @gpu‑team, could you take a look? 👀",Neutral,Neutral,short,0.1111111111111111,0.03333333333333333,0.05128205128205128,"('community_reference', 'github_native', 'List')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.",Linking to related discussion in #1234 about illegal memory access diagnostics.,Neutral,Neutral,short,0.36363636363636365,0.06666666666666667,0.11267605633802817,"('community_reference', 'github_native', 'List')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0
pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.",The script does not contain explicit indexing operations or unconventional loss‑function calls that are typically associated with illegal memory‑access patterns.,Neutral,Neutral,short,0.15,0.05,0.075,"('comparison_contrast', 'Technical', 'Expand')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0
